domain,authority_score,authority_rank,total_citations,unique_verticals,first_position_citations,direct_quotes,category,citation_frequency_score,cross_vertical_score,first_position_score,direct_quote_score,query_diversity_score,temporal_consistency_score
yodelpop.com,10.605742350240941,4109,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cacm.acm.org,10.605742350240941,4108,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
decisionmanagementsolutions.com,10.605742350240941,4107,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
prsa.org,10.605742350240941,4106,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.promarkia.com,10.605742350240941,4105,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
posthog.com,10.605742350240941,4104,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
plausible.io,10.605742350240941,4103,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.creable.com,10.605742350240941,4102,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
act-on.com,10.605742350240941,4101,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
emarketer.com,10.605742350240941,4100,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
noissue.co,10.605742350240941,4099,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
hobo-web.co.uk,10.605742350240941,4098,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
help.hootsuite.com,10.605742350240941,4097,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
brand.ucsb.edu,10.605742350240941,4096,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
usevisuals.com,10.605742350240941,4095,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
techjackie.com,10.605742350240941,4094,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
archicgi.com,10.605742350240941,4093,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
treblehook.com,10.605742350240941,4092,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
agilitypr.com,10.605742350240941,4091,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
chargebee.com,10.605742350240941,4090,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
justuno.com,10.605742350240941,4089,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
targetbay.com,10.605742350240941,4088,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bgateway.com,10.605742350240941,4087,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
marketingevolution.com,10.605742350240941,4086,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
manypixels.co,10.605742350240941,4085,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
prnews.io,10.605742350240941,4084,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blogs.psico-smart.com,10.605742350240941,4083,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
deliberatedirections.com,10.605742350240941,4082,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
insightiq.ai,10.605742350240941,4081,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
hellopartner.com,10.605742350240941,4080,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
hyperise.com,10.605742350240941,4079,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
usercentrics.com,10.605742350240941,4078,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
siteimprove.com,10.605742350240941,4077,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
help.powerreviews.com,10.605742350240941,4076,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
getfused.com,10.605742350240941,4075,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
billo.app,10.605742350240941,4074,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blobr.io,10.605742350240941,4073,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.robly.com,10.605742350240941,4072,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fluentcrm.com,10.605742350240941,4071,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
forum.mautic.org,10.605742350240941,4070,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
theedigital.com,10.605742350240941,4069,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
explo.co,10.605742350240941,4068,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
beyondintranet.com,10.605742350240941,4067,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
morningscore.io,10.605742350240941,4066,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
digiphy.it,10.605742350240941,4065,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
upfluence.com,10.605742350240941,4064,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
martech360.com,10.605742350240941,4063,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
smartling.com,10.605742350240941,4062,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
socialfirm.com,10.605742350240941,4061,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fountaindigital.com,10.605742350240941,4060,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
gwi.com,10.605742350240941,4059,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
sevenatoms.com,10.605742350240941,4058,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
oliveandcompany.com,10.605742350240941,4057,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
webamboos.com,10.605742350240941,4056,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bloomcs.com,10.605742350240941,4055,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.tiltify.com,10.605742350240941,4054,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ag.purdue.edu,10.605742350240941,4053,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cemexventures.com,10.605742350240941,4052,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bettercareer.org,10.605742350240941,4051,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
library.hbs.edu,10.605742350240941,4050,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
startupschool.org,10.605742350240941,4049,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
varseno.com,10.605742350240941,4048,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
incora.software,10.605742350240941,4047,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.boston-engineering.com,10.605742350240941,4046,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
truenorthadvisory.us,10.605742350240941,4045,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ideausher.com,10.605742350240941,4044,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fullstackacademy.com,10.605742350240941,4043,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
neonone.com,10.605742350240941,4042,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
qgiv.com,10.605742350240941,4041,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fundraisingip.com,10.605742350240941,4040,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
getchange.io,10.605742350240941,4039,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
us.sagepub.com,10.605742350240941,4038,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nscbank.com,10.605742350240941,4037,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
insight.kellogg.northwestern.edu,10.605742350240941,4036,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nationalfunding.com,10.605742350240941,4035,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bonterratech.com,10.605742350240941,4034,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
newmediacampaigns.com,10.605742350240941,4033,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bizplanr.ai,10.605742350240941,4032,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
modeliks.com,10.605742350240941,4031,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
danhock.co,10.605742350240941,4030,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
articles.sequoiacap.com,10.605742350240941,4029,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
jetpack.com,10.605742350240941,4028,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
innov8rs.co,10.605742350240941,4027,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
thestartupmag.com,10.605742350240941,4026,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
syncmatters.com,10.605742350240941,4025,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
thinkaicorp.com,10.605742350240941,4024,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mydbsync.com,10.605742350240941,4023,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
help.altair.com,10.605742350240941,4022,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
comsol.com,10.605742350240941,4021,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
executiveeducation.wharton.upenn.edu,10.605742350240941,4020,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
rikinstitute.com,10.605742350240941,4019,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
growrk.com,10.605742350240941,4018,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
floqast.com,10.605742350240941,4017,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fulfillrite.com,10.605742350240941,4016,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
help.givebutter.com,10.605742350240941,4015,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
wealthblock.ai,10.605742350240941,4014,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
techhelp.ca,10.605742350240941,4013,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
artisanfurniture.net,10.605742350240941,4012,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
openstax.org,10.605742350240941,4011,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nycafp.org,10.605742350240941,4010,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
imarketsmart.com,10.605742350240941,4009,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
eventgroove.com,10.605742350240941,4008,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
community.funraise.org,10.605742350240941,4007,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mvpvisuals.com,10.605742350240941,4006,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blackbaud.com,10.605742350240941,4005,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
productstash.xyz,10.605742350240941,4004,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
medium.productcoalition.com,10.605742350240941,4003,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
precisio.tech,10.605742350240941,4002,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
linkedphone.com,10.605742350240941,4001,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
scu.edu,10.605742350240941,4000,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cjpi.com,10.605742350240941,3999,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
startup-marketing.com,10.605742350240941,3998,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
phoenix.edu,10.605742350240941,3997,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
grants.gov,10.605742350240941,3996,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mercedesoffortmyers.com,10.605742350240941,3995,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
getfullyfunded.com,10.605742350240941,3994,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
frontstream.com,10.605742350240941,3993,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
parkeravery.com,10.605742350240941,3992,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
halletecco.com,10.605742350240941,3991,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nexusla.org,10.605742350240941,3990,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cirruscap.com,10.605742350240941,3989,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
donately.com,10.605742350240941,3988,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
w.paybee.io,10.605742350240941,3987,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
uelzpay.com,10.605742350240941,3986,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
givebutter.com,10.605742350240941,3985,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.helpyousponsor.com,10.605742350240941,3984,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
philanthropy.com,10.605742350240941,3983,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
gettingsmart.com,10.605742350240941,3982,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
givingusa.org,10.605742350240941,3981,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
clear.co,10.605742350240941,3980,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
business.amazon.com,10.605742350240941,3979,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
europe.republic.com,10.605742350240941,3978,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
backd.com,10.605742350240941,3977,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cardinalpeak.com,10.605742350240941,3976,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ratiotech.com,10.605742350240941,3975,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mida.so,10.605742350240941,3974,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
retailbound.com,10.605742350240941,3973,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
antler.co,10.605742350240941,3972,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.planview.com,10.605742350240941,3971,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
northamericanexec.com,10.605742350240941,3970,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
digitalcxo.com,10.605742350240941,3969,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
protolabs.com,10.605742350240941,3968,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
lform.com,10.605742350240941,3967,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nexea.co,10.605742350240941,3966,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
scalex-invest.com,10.605742350240941,3965,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
masschallenge.org,10.605742350240941,3964,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
e-resident.gov.ee,10.605742350240941,3963,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
okoone.com,10.605742350240941,3962,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
swyftsol.com,10.605742350240941,3961,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
gloriumtech.com,10.605742350240941,3960,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
getdefault.in,10.605742350240941,3959,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
99pledges.com,10.605742350240941,3958,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
globalgenes.org,10.605742350240941,3957,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
mosaicapp.com,10.605742350240941,3956,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
getbeamer.com,10.605742350240941,3955,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ff.co,10.605742350240941,3954,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
technext.it,10.605742350240941,3953,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
vonage.com,10.605742350240941,3952,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cdp.com,10.605742350240941,3951,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
synergiesinphilanthropy.com,10.605742350240941,3950,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
rapidr.io,10.605742350240941,3949,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
departmentofproduct.com,10.605742350240941,3948,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
alcor-bpo.com,10.605742350240941,3947,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
businessarchitecture.info,10.605742350240941,3946,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
arielsalminen.com,10.605742350240941,3945,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
archcareersguide.com,10.605742350240941,3944,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bondcollective.com,10.605742350240941,3943,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
nonprofits.freewill.com,10.605742350240941,3942,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
lpalmer.com,10.605742350240941,3941,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.pragmaticengineer.com,10.605742350240941,3940,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
scalingclinic.com,10.605742350240941,3939,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
execed.business.columbia.edu,10.605742350240941,3938,1,1,0,0,academic,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
investnext.com,10.605742350240941,3937,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
taprootfoundation.org,10.605742350240941,3936,1,1,0,0,government,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
supportninja.com,10.605742350240941,3935,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
alexbirkett.com,10.605742350240941,3934,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
deveit.com,10.605742350240941,3933,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
saffronedge.com,10.605742350240941,3932,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
rich-page.com,10.605742350240941,3931,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
appseconnect.com,10.605742350240941,3930,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
formstory.io,10.605742350240941,3929,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
logiwa.com,10.605742350240941,3928,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blackbeltcommerce.com,10.605742350240941,3927,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
shopify.dev,10.605742350240941,3926,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
cleartheshelf.com,10.605742350240941,3925,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.groovehq.com,10.605742350240941,3924,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
benitago.com,10.605742350240941,3923,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
sellerassistant.app,10.605742350240941,3922,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
healthcareinsider.com,10.605742350240941,3921,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
fbareviews.com,10.605742350240941,3920,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ugpayments.ch,10.605742350240941,3919,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
retently.com,10.605742350240941,3918,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
landingcube.com,10.605742350240941,3917,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
litcommerce.com,10.605742350240941,3916,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
shopkeep-support.lightspeedhq.com,10.605742350240941,3915,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
itretail.com,10.605742350240941,3914,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
theposexchange.com,10.605742350240941,3913,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
wavegrocery.com,10.605742350240941,3912,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
blog.saleslayer.com,10.605742350240941,3911,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
retainful.com,10.605742350240941,3910,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
ecombalance.com,10.605742350240941,3909,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
sitetuners.com,10.605742350240941,3908,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
virtubox.io,10.605742350240941,3907,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
bigsur.ai,10.605742350240941,3906,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
trimarkdigital.com,10.605742350240941,3905,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
webmeridian.net,10.605742350240941,3904,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
electricenjin.com,10.605742350240941,3903,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
tevello.com,10.605742350240941,3902,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
devrev.ai,10.605742350240941,3901,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
prosperstack.com,10.605742350240941,3900,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
zinrelo.com,10.605742350240941,3899,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
avada.io,10.605742350240941,3898,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
praella.com,10.605742350240941,3897,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
endearhq.com,10.605742350240941,3896,1,1,0,0,commercial,0.08756567425569177,4.3478260869565215,0.0,0.0,20.0,50.0
